text,company,url,source_pool,llm_label,llm_confidence,llm_reason
"※ 이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 안녕하세요, 여러분! 2026년에도 여전히 뜨거운 감자, '트럼프 행정명령 서명'에 대해 알아볼 시간이에요. 미국...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"유망 중소기업 20개사 상품 무료 판매 방송 동그라미별표 돈 뿌리며 납치 방치해놓고 &#34;일부의 일탈&#34;…쿠팡의 '눈 가리고 아웅' 애경산업, 가정폭력 예방의 날 맞아 피해자 보호시설 지원 영하 25도서 로봇이 척척..",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"취소 즉, <b>환불</b> 하신 분들은 등급이 토익 스타터로 변경되며 카페 동영상 및 자료등을...오차거나, 동명이인의 오차이므로 <b>카카오</b>톡: 두남자토익으로 문의 주시면 확인...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
무신사가 매일의 패션 트렌드 변화를 일자별 데이터로 축적해 선보이는 ‘급상승 일간 랭킹 아카이브’ 서비스를 개시한다. 무신사는 국내 패션 커머스 업계 최초로 소비자의 구매 및 활동 데이터를 기반으로 한 일간...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"""이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다."" 안녕하세요 랩싱맘입니다. 요즘 저희 집에는 믿기지 않는 풍경이 매일 펼쳐지고 있어요. 제가 ""공부해라"", ""책 펴라...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
고양 스크린골프매장인테리어 운영동선 고객 흐름과 직원 관리 편의를 반영한 배치 전략 스크린골프매장인테리어 운영동선 골프존파크 부스공사 비용 구성 이해하기 골프존파크 부스공사 비용을 효과적으로 절감하려면...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"또한, 해당 계좌에 있던 종목 가운데 네이버와 LG씨엔에스 등은 4일 정부가 지원하는 국가대표 AI 사업 참여... 보좌진 갑질러인가&quot;라고 지적했다. 이어 &quot;이 의원님 무엇이 맞느냐. 차명인가 갑질인가&quot;라며 &quot;이재명 정부의... ",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"를 통해 데뷔한 김규원은 신인답지 않은 연기력으로 'MZ 할아버지'라는 고유 캐릭터를 구축했습니다. 아쉽게도 프로그램이 1쿼터 만에 종영했지만, 그의 진가는 쿠팡플레이 'SNL 코리아' 리부트 시리즈를 통해 폭발했습니다. 2024년 시즌 5에 크루로 발탁된 그는 데뷔 1년도 채 되지 않은 시점에 합류하며 역대 최단기...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
앞서 아홉의 멤버 스티븐과 즈언은 지난 14일 대구 삼성라이온즈파크에서 열린 ‘2026 신한 SOL뱅크 KBO리그’ 삼성 라이온즈와 SSG 랜더스의 경기에 각각 시구자와 시타자로 초청돼 마운드에 올랐다. 두 멤버는 시구와 시타... ,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"현재 김 의원은 △공천 헌금 △차남 숭실대 편입 개입 △쿠팡 상대 전직 보좌관 인사 불이익 청탁 △장남... 경찰은 쿠팡 개인정보 유출 의혹과 관련해서도 수사를 이어가고 있다고 밝혔다. 서울청 관계자는 ""해외에 체류...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
포인트 (1~5번 경기) ​ ​1경기 [두산 vs 한화]: 잠실에서의 맞대결! 최근 타선의 흐름과 선발 투수의 조기 안정감이 승패를 가를 핵심 포인트입니다. ​ ​2경기 [SSG vs 롯데]: 타격전 양상이 자주 나오는 대결입니다. 홈런 타선의 폭발력 및 불펜 소모도가 변수가 될 것입니다. ​ ​3경기 [KIA vs 삼성]: 기아챔피언스필드에서...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
환불은 개발사가 직접 진행하지 못한다. 클로버게임즈는 법원에 파산 신청이 접수된 상태여서 자체 환불... [사진=클로버게임즈 홈페이지 캡처] 클로버게임즈가 제작·배급하고 있는 게임 '헤븐헬즈' 네이버 공식 라운지... ,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
- 네이버 쇼핑 인기상품 - 쿠팡 베스트 - 11번가 베스트 - G마켓 인기상품 - 옥션 인기상품 이러한 플랫폼에서는 현재 소비자가 많이 구매하는 상품을 쉽게 확인할 수 있어 시장 트렌드를 파악하는 데 도움이...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
워터프루프X) [대용량]식물나라 페이스 앤 바디 저자극 선 크림 150ml | <b>올리브영</b> 대한민국 NO.1 헬스&amp;뷰티 스토어 OLIVEYOUNG www.oliveyoung.co.kr 순하고...ㅂㄹ여서 다시는 안살거같고(개비추) 팬톤은 갑자기 무슨 문제 생겼다고 <b>환불</b>해준다고 해서 여행 몇 달 전에 보내버림.... 그래서 면세에서 새로 샀당...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"공정거래위원회는 쿠팡, 네이버, 컬리, 에스에스지닷컴, 지마켓, 십일번가, 놀유니버스 등 7개 주요 오픈마켓... 및 환불 관련 불이익, 이용자에게 불리한 기타 불공정 약관 등이다. 국내 전자상거래 거래규모가 2023년... ",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"2024 ‘윤석열즉각퇴진·사회대개혁 비상행동’ 활동 윤석열 정부 2년 감사원 보고서 발표 쿠팡, 카카오모빌리티 공정위 제재·과징금 부과 결정 팔레스타인과 연대하는 한국 시민사회 긴급행동 활동 사진 설명...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"한편 한양사이버대는 신·편입생 2차 모집을 오는 8월 20일까지 진행하고 있다. 자세한 내용은 입학지원센터 홈페이지를 통해 확인할 수 있으며, 전화 또는 카카오톡 채널을 통해서도 문의할 수 있다.",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"권력형 <b>갑질</b>’ 논란 🔘 HJ중공업, 1,055.68억원 규모 공급계약(의정부역2구역 재개발정비사업 공사) 체결 🔘 넥써쓰, 2분기 연속 영업흑자···비트코인 30억원어치 매입 🔘 티쓰리(204610) 소폭 상승세 +4.55%, 외국계 매수 유입 ​ 🔘 폴라리스오피스, 한국도로공사와 AI 전자문서 시스템 구축 🔘 롯데웰푸드 2분기 영업이익...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
B2C 시장에서는 카카오톡 선물하기가 95% 이상을 차지하는 것으로 알려져 있다. 반면 상품권 발행을 규율하던 상품권법은 IMF 외환위기 이후 규제 완화 기조 속에서 1999년 폐지됐다. 이후 누구나 별도 인허가 없이 상품권을...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
이 일화가 알려지자 A씨가 언급한 개그맨이 현재 쿠팡플레이 'SNL 코리아'와 JTBC '아파트'에 출연 중인... 이후 쿠팡플레이 'SNL 코리아' 시즌5에 신입 크루로 합류하면서 '규카츠' 등 다양한 부캐릭터로 눈도장을...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"현재 진행중인 쿠팡 소송 중 1차는 인원이 많고 청구금액이 많아... 이번 예정된 2차 소송 첫 재판까지도 쿠팡은 구체적인 답변서를... 대리인단에서는 쿠팡측에 개인정보 유출경위 및 원고들 개인정보 유출 범위, 쿠팡의...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
복권위는 전국 로또 판매점의 실시간 영업정보를 네이버지도와 카카오맵을 통해 제공한다. 판매점 매출을 늘리기 위해 기업 경품용 연금복권교환권도 시범 도입한다. 교환권은 5000원 이하의 소액으로 발행하고 청소년...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"소주병을 이용한 폭행과 신체 위협 혐의 음주 운전 중 사고 유발로 인한 상해 논란 이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 소속사 페이블컴퍼니의 공식 대응은..",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"LG, SSG 롯데, 기아 삼성, 샬럿 파추카, 신시내티 클루브아틀라스, 볼리바르 상파울르, 에스투디안테스 우니베르시다드 카톨리카, 미네소타 아틀란테, 레알솔트레이크 후아레스, 티그레스 밴쿠버 화이트캡스, 헬싱보리...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
선포했습니다. 위 이미지는 생성형 AI 를 활용해 제작되었습니다 콜롬비아 규모 7.4 지진으로 111명 사망··국가..,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
언제든 편하게 쇼룸을 방문하셔서 진정한 휴식의 가치를 느껴보시길 바랍니다. #울산가구단지 #가구11번가 #침대프레임 #매트리스추천 #호텔형침대 #침실인테리어 #신혼가구,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"본 게시물은 무신사 큐레이터 활동으로 인한 수수료를 지급받습니다 ​ ​ “카키 컬러 백팩을 좋아한다면 로고 하나만으로도 분위기가 확실하게 살아나는 디자인이에요.” 안녕하세요 :) 오늘 눈여겨본 제품은 베이프 스타 코듀라 데이팩 OLIVEDRAB 컬러예요. 무신사 화면에서 확인되는 판매 가격은 ​365,000원으로, 베이프...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"6종 재검사 착수, 이미나 기자, 경제 www.hankyung.com ​ ​ #2080치약 #치약회수 #치약<b>리콜</b> #트리클로산 #애경산업 #식약처 #생활정보 #소비자주의 #환불방법 #<b>올리브영</b> #2080 베이직치약 #2080 데일리케어치약 #2080 스마트케어플러스치약 #2080 클래식케어치약 #2080 트리플이펙트 알파 후레쉬치약 #2080 트리플이펙트...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
광고업계에서는 이를 대표적인 광고 어뷰징 사례로 보고 있다. https://n.news.naver.com/mnews/article/018/0006349173?sid=105 [단독]“쿠팡이 왜 떠?”…‘납치광고...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
상품명 검색해서 최저가를 다 둘러보고 사는 편인데요! 요즘 계절 바뀌면서 입을 옷 둘러보다가 사고 싶은게 생겨서 가격 비교를 해보고 있었거든요 그러다 에이블리에서 진행하는 최저가 챌린지 혜택이랑 도착보장 프로모션을 알게 됐어요! 다른 플랫폼이나 오픈마켓 다 찾아봐도 결국 에이블리에서 최저가 보장 할인가..,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
7월 23일자로 리콜 대상 떴는데 저는 쿠팡에서 주문해서 연락이 늦은건지 오늘 연락왔네요.. 아이주 국산제조라서 이용하시는 분들 많을텐데 우비만 해당된다니 참고하세요 *[우비(투명창)부분만 해당],,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
권력에 대한 수사가 부실해질 수 있다는 지적에 김 의원은 “예전에는 검찰한테 다 권력이 모여 있으니까 예컨대 윤석열에 대한 김건희 주가조작 수사도 안 하고 덮고 쿠팡 노동자 퇴직금도 무혐의로 덮어버리는 것들이...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
무신사에서 모자 하나 사야겠어요 ^^,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
그 무렵 김민석 총리가 방미해 JD 밴스 부통령를 만났을때 밴스 부통령은 쿠팡 사태와 함께 한국의 종교 자유 문제로 손현보 목사 건을 언급한 것으로 알려졌다. 주한...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
心 <b>해킹</b>) 샬롬.주님안에서 평안하신지요?본 게시글에는부족하고 어리석고 허물이 많은 자의 뇌피셜이 포함되어 있습니다.다양한 기호 해석이 있을 수 있습니다.이 글을...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"쿠팡이 미국과 일본, 홍콩 등에서 로켓직구로 판매하는 브랜드를 늘리고 있다. 올해 새로 입점한 글로벌 브랜드만 600개를 넘어섰다. 건강식품과 가공식품부터 뷰티, 패션, 생활용품까지 판매 품목도 다양해졌다. 쿠팡은...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
칭구 빌려줬다가 얼결에 영업해버림 ​ 푸딩팟 처음 나왔을 때 제형때문에 <b>리콜</b>이 한번 있었는데 제형 차이는 어쩔 수 없이 조금씩 있는 것 같음 제가 원래 갖고...1+1일때 쟁이자 ​ 퓌 립앤치크 블러리 푸딩팟 어워즈 기획/단품 (+한정컬러 본품증정) | <b>올리브영</b> 대한민국 NO.1 헬스&amp;뷰티 스토어 OLIVEYOUNG oy.run...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"하드웨어 <b>결함</b>인지 확인하는 정밀 진단법 볼륨 버튼이 물리적으로 눌리지 않는 느낌이 들거나 화면의 음량 바가 전혀 움직이지 않는다면, 하드웨어가 아닌 운영체제의 명령 처리 지연을 의심해야 합니다. 단순한...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"줄 알았습니다 엄마가 쭈삼한다고 돼지 한 마리를 넣은 사건 이름은 쭈삼인데 제육볶음에 쭈꾸미 토핑이랄까.. [오봉집] 주꾸미 볶음 2종 (택1) - 마켓컬리 오차 없이 구현한 매장의 맛 - Better Life for All. 건강한 식재료부터 믿을 수 있는 뷰티, 라이프스타일 상품까지. 나와 내 가족이 사고 싶은 상품을 판매..",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"쿠팡이 미국과 일본, 홍콩 등 현지 인기 브랜드를 잇달아 확보하며 로켓직구 상품군을 확대하고 있다. 쿠팡은 올해 들어 현재까지 로켓직구에 새롭게 입점한 글로벌 브랜드가 600개를 넘어섰다고 10일 밝혔다. 쿠팡은...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
저는 너무 만족스러워서 다른 버전도 구매해보려구요! 추천합니다~~ #바노바기마스크팩 #바노바기 #리프레싱 #마스크팩 #올리브영마스크팩 #올리브영 #피부진정 #진정,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
1 + + 등급 초신선 조건이 괜찮게 보여서 참고하시라고 올려봅니다. 직접 써보면 더 좋다는 바로 그 '1 초신선'! '+ +' 장점이 돋보이는 제품입니다. 1원 기준이면 꽤 괜찮은 조건으로 보입니다. 마음에...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
GS25와 CU가 쿠팡이츠를 통해 24시간 배달에 나선 데 이어 세븐일레븐도 쿠팡이츠에 합류했다. 배달의민족 등 기존 플랫폼과의 협력까지 확대하면서 전국 편의점 점포가 근거리 장보기 수요를 잡기 위한 ‘도심형...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
#내돈내산 #일리윤 #히알루론모이스춰 #수분크림 #상품리뷰 #쿠팡로켓 #환절기피부관리 #피부속당김 #촉촉한피부 #기초화장품추천 #가성비크림 #올리브영수분크림 #지성피부크림 #복합성피부관리 #민감성피부화장품 #데일리수분크림 #젤크림추천 #속건조해결 #수분충전 #화장품내돈내산 #뷰티블로그 #피부진정 #데일리..,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"지난 7월 24일 잠실 삼성전. 불과 2⅔이닝 동안 무려 7피안타 10실점(4자책). 팬들은 두 눈을 의심했습니다. 여파는 다음 경기까지 이어졌죠. 30일 SSG전에서는 사사구를 5개나 남발하며 5이닝도 채우지 못하고 강판당했습니다. 어린 투수 특유의 체력 저하와 단기간에 쌓인 피로도가 한꺼번에 터져버린, 그야말로..",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"명절 선물은 현대 사회에서 단순한 의례적 관행을 초월하여, 발신자의 세련된 감각과 수신자에 대한 깊은 이해도를 전달하는 고도의 커뮤니케이션 수단으로 자리 잡았어요. 특히 경제적 인플레이션 장기화와...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"그러나 피해 여성은 최근 본인에게 보낸 카카오톡에서 **“선배라는 존재도 실체가 있는 것인지, 진짜인지 아닌지 생각이 왔다 갔다 한다”**는 취지로 표현하였습니다. 피해 여성은 현재까지 동거남이 말해 온...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
아냐”…ICAO 규정 어긴 회의록 내용 “16년 둔덕 방치 덮으려 ‘유족 핑계’ 대며 무리한 편파 조사” 쿠팡사태 이은 美 기업 옥죄기…통상 보복 부르는 정부 무능 ▲항공철도사고조사위원회 GI 무안국제공항...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"청량한 비키니 패션 화제 올여름 주목! 이소민 치어리더, 청량한 비키니 패션 화제 기아 타이거즈 신입 치어리더 이소민이 올여름 또.. blog.naver.com SSG 안지현 치어리더, 비키니 휴가룩 공개…반전 몸매에 시선 집중 SSG 안지현 치어리더, 비키니 휴가룩 공개…반전 몸매에 시선 집중 응원석에서 누구보다 밝은..",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"입장에서는 만족스럽지 않을 수가 없었답니다. 배변 훈련을 시작하는 아이들이나 실내 냄새 때문에 고민인 집사분들에게는 더할 나위 없는 아이템이에요. 쿠팡로켓 배송으로 빠르게 받아보니 마음이 편해요, 구매 꿀팁과 총평 사실 처음에 사기 전에는 냄새를 얼마나 잘 잡아줄지 반신반의했는데 막상 써보니 집안...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"얼마 전 쿠팡에서 온 개인정보 유출 안내 문자, 다들 받아보셨을... 그런데 최근 소비자분쟁조정위원회가 쿠팡에 1인당 10만원을... ▶대상자 바로 확인하기◀ 쿠팡 개인정보 유출 배상금 10만원 결정 배경...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"투명한 검증을 통해 사실과 의혹을 명확하게 구분하는 것, 그것이 선거관리 시스템에 대한 국민 신뢰를 회복하는 출발점이 될 것으로 보인다. 카카오톡 기사제보 바로가기 ↓ http://pf.kakao.com/_DEXxen/chat",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"사이트가 <b>해킹</b>을 당하거나 데이터가 유출될 경우 그대로 피해를 입습니다. 특히 여러 사이트에서 동일한 아이디와 비밀번호를 사용한다면, 연쇄 피해(크리덴셜 스터핑2)로 이어질 수 있습니다. 주요 기능 4가지 1...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
거래 차단 이후에는 카카오톡으로 긴급 알림메시지를 발송하고 전담직원이 고객에게 직접 전화해 위험성을 안내한다. 사기 피해가 의심될 경우 경찰 신고 절차도 안내한다. 하나은행은 이 같은 대응체계를 적용한...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"지난달 구글 MAU 4,702만 명 기록하며 네이버 추월 2021년 통계 집계 이래 최초… AI 검색 및 제미나이 영향 챗GPT 이용자 급증… 다음(Daum) 대비 2.6배 규모 격차 ■ 모바일 시장 지형 변화… 구글, 통계 집계...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
29일 2차 파업을 앞둔 카카오 내부에서 노조 집행부에 대한 불만이 커지고 있다. 카카오 본사의 임금 협상보다... 일부 직원들은 파업으로 인한 주가 하락을 걱정하기도 했다. 또 다른 본사 직원은 &quot;최근 주식 호황장에도 우리... ,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
무신사로블록스도해서 예약하고 12시입장~~ 아이들 눈돌아가네요~~ 게임체험도 하구~~ 아이템도사고 체험후 사은품도받고 티니핑팝업도가고 블루엘리펀트안경도 보고 29cm 구경하고 토이스토리도보구~~ 신기한게..,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
엔진 <b>결함</b>으로 회항한 사실이 확인됐습니다. 2시간 넘게 상공을 선회하며 승객들이 불안에 떨었지만 다행히 안전하게 착륙했습니다. ■ 경기 포천에서 16개월 여아가 숨진 사건과 관련해 경찰이 아동학대 살해 혐의로 친모와 계부를 긴급 체포했습니다. 국과수 1차 부검에서 외상성 쇼크 정황이 확인됐습니다. ■ 국내...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"올리브영과 쿠팡에서 구매할 수 있는 제품 위주로 수시로 업데이트하고 있으니, 필요하신 분들은 함께 확인해보세요. 회원 비회원 모두 확인가능합니다~!! 요즘 인기 있는 뷰티 꿀템 모음 https://cafe.naver.com/olyounglounge...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
오늘도 가슴뛰는 하루 보내고 계신가요 핫체 하려고 몬스터 마셨는데 헬장까지 걸어가기-30분♀️ 매일루틴-복근-10세트 플레이트할로우-5세트 덤벨루레이즈-5세트 시티드사레레+사레레-5세트 원암프레레-5세트 뒤레레...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
그 때문에 바빠 죽겄는데 가격을 계속 수정하느라 시간 다 버리네요 쿠팡에 문의해 보니 시스템 오류인 것 같다고 하는데 시간 버려서 죽겄습니다. 참고로 상표권등록이 되어 있어서 타사랑은 매칭이 거의 안됩니다.,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
친구가 갸 팬이라...ㅋㅋㅋㅋㅋㅋ 지난번에는 문학 가서 응원했으니 이번엔 챔피언스필드도 가자구해서 KTX랑 숙소까지 예약완료했어요!!!!!!!!!! 근ㄷㅔ 문제는 티켓이.... 있으려나 몰라요ㅠ_ㅠ 좌석이나 맛집 같은 꿀팁...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"챔프커피 50억 -성수역(2호선) 3번출구에서 도보 약 6분거리에 위치 -성수이로 중대로변에서도 가시성이 탁월함 -건물 앞 사거리가 위치해 접근성 좋음 -인근 무신사, 크래프톤사옥,젠틀몬스터사고...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"|중앙이코노미뉴스 김영진 기자|출처=네이버페이 증권 7일 오전 10시 5분 기준, 네이버페이 증권에 따르면 한미반도체는 8월 7일 장중 196,500원에 거래되고 있으며, 지난 종가 200,500원 대비 4,000원 하락한 2.00...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"웍스가 갈라선 뒤 여러 대기업들이 호카 총판에 관심을 기울이고 있다는 보도가 쏟아져 나왔습니다. 무신사는 공개적으로 호카 판권에 관심을 가지고 있다고 밝히기도 했고요. 이외에도 신세계인터내셔날, 이랜드...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"네이버웹툰, 네이버시리즈, 레진코믹스, 리디, 문피아, 카카오웹툰, 카카오페이지 같은 플랫폼에서 웹툰·웹소설을 찾을 수 있다. 문제는 유료로 웹툰·웹소설을 이용하는 독자가 많아지면서 환불 관련 피해나 서비스...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"신제품은 쿠팡 등 온라인 판매처와 대형마트에서 순차적으로 판매된다. 삼립 관계자는 ""최근 가정에서 간편하면서도 근사한 한 끼를 즐기는 홈쿡 문화가 확산되고 있다""며 ""탕종 또띠아는 아이들 간식부터 브런치...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
쿠팡이츠에서 주문 당시 사용할 수 있는 쿠폰도 있어서 할인받아 조금 더 부담없는 가격이었어요. * 난 종류나 추가메뉴에 따라서 가격은 선택한 것에 따라 달라질 수 있어요. 가장 기대했던 치킨 마크니는 진한...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"전산학부에서 공부했고, 인공지능(AI) 분야 공부도 이어온 것으로 알려졌는데요. 쿠팡플레이 ‘대학전쟁’을 통해 대중에게 얼굴을 알린 뒤 웨이브 ‘피의 게임3’ 등 다양한 예능에 출연하며 인지도를 높였습니다.",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
싶은 결함과 숨기고 싶은 치부를 벌레의 형상 등으로 가만히 그려내고 또 직면하는 이유나 작가의 작품을... 글은 전시 개막 이후 오브오브젝트 홈페이지(https://ofob-ject.myportfolio.com/) 및 바움아트스페이스 네이버... ,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
canaan03016(★팔로우필수★) * 가나안신협 블로그: https://blog.naver.com/canaan03016 가나안신협 : 네이버 블로그 당신의 모든 기록을 담는 공간 blog.naver.com,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"검색을 해봐도 단순히 인터넷에 불만 몇 개 올라왔다 수준으로 치부하기 어려운 상황&#34;이라고 밝혔다.  쿠팡의 경우 관련 불만이 0건에서 1~2건 정도로 드문 반면, 컬리는 상품 변질, 상항 상품, 배송 중 품질...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"(쿠팡·컬리·SSG 등) 편의점 알뜰/반값택배 8월 12일(수) 신선식품... 쿠팡, 마켓컬리, SSG 365일 배송의 비밀 모든 택배가 다 멈추는 것은... ♂️ 자체 물류망을 사용하는 쿠팡, 마켓컬리, SSG 등은 연휴 기간에도...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
오늘 오전 9시 기준 쿠팡을 상대로 한 집단소송을 준비하는 네이버 카페는 30여 개로 회원 수는 50만 명을 넘습니다. 네이버 카페 중 두 곳의 회원 수는 각각 약 14만 명에 이릅니다. 이와 별개로 법적 대응을 검토하기 위한... ,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
튜브 쿠팡에서 장만했다. 펄이 가득들어있는게 이삐다~~ 캠핑만... 물놀이 후 쿠팡에서 산 뒷고기 구웠다. 캠핑오기 전 아무리 찾아봐도... 쿠팡에서 받는거 없음요 ... 내돈내산 남은 뒷고기에 크림부워서...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
불스원샷 차량용 방석 사용해 보신 분 있으신가요? 매일 장거리 출퇴근으로 엉덩이와 허리가 뽀사질 것 같아서 방석을 사보려고 하는데 생각보다 가격이 있어서 후기가 궁금합니다. 아래 제품 사용해 보신 분 있으실까요?...,,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
"배럴 공식몰과 무신사에서 단독으로 판매됩니다. 재미있는 구매... 무신사 구매와는 혜택이 다를 수 있으니 사발면 증정까지 원한다면... 공식몰·무신사 예약판매, 9월 10일부터 순차 배송 배럴 공식몰 구매 시...",,,normal_reviewed,normal,high,이미 사람이 감성분석용으로 검수한 정상 콘텐츠
